0,0.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
1,inf,0.0,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,inf,inf,9.223721674966958e-14,inf,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,inf,inf,9.223721674966958e-14,inf,9.223721674966958e-14,inf,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,inf,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,inf,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,inf,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,inf,9.223721674966958e-14,inf,9.223721674966958e-14,inf,9.223721674966958e-14,inf,inf,inf,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,inf,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,inf,inf,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,inf,inf,inf,9.223721674966958e-14,inf,9.223721674966958e-14,inf,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,inf,inf,inf,inf,inf,inf,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,inf,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,inf,9.223721674966958e-14,inf,inf,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,inf,inf,9.223721674966958e-14,inf,inf,9.223721674966958e-14,inf,inf,inf,inf,inf,9.223721674966958e-14,9.223721674966958e-14,inf,inf,inf,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,inf,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,inf,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,inf,inf,inf,9.223721674966958e-14,inf,inf,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,inf,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,inf,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,inf,inf,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14
2,inf,9.223721674966958e-14,0.0,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,inf,inf,9.223721674966958e-14,inf,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,inf,inf,9.223721674966958e-14,inf,9.223721674966958e-14,inf,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,inf,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,inf,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,inf,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,inf,9.223721674966958e-14,inf,9.223721674966958e-14,inf,9.223721674966958e-14,inf,inf,inf,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,inf,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,inf,inf,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,inf,inf,inf,9.223721674966958e-14,inf,9.223721674966958e-14,inf,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,inf,inf,inf,inf,inf,inf,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,inf,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,inf,9.223721674966958e-14,inf,inf,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,inf,inf,9.223721674966958e-14,inf,inf,9.223721674966958e-14,inf,inf,inf,inf,inf,9.223721674966958e-14,9.223721674966958e-14,inf,inf,inf,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,inf,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,inf,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,inf,inf,inf,9.223721674966958e-14,inf,inf,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,inf,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,inf,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,inf,inf,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14
3,inf,9.223721674966958e-14,9.223721674966958e-14,0.0,9.223721674966958e-14,9.223721674966958e-14,inf,inf,9.223721674966958e-14,inf,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,inf,inf,9.223721674966958e-14,inf,9.223721674966958e-14,inf,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,inf,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,inf,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,inf,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,inf,9.223721674966958e-14,inf,9.223721674966958e-14,inf,9.223721674966958e-14,inf,inf,inf,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,inf,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,inf,inf,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,inf,inf,inf,9.223721674966958e-14,inf,9.223721674966958e-14,inf,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,inf,inf,inf,inf,inf,inf,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,inf,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,inf,9.223721674966958e-14,inf,inf,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,inf,inf,9.223721674966958e-14,inf,inf,9.223721674966958e-14,inf,inf,inf,inf,inf,9.223721674966958e-14,9.223721674966958e-14,inf,inf,inf,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,inf,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,inf,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,inf,inf,inf,9.223721674966958e-14,inf,inf,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,inf,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,inf,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,inf,inf,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14
4,inf,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,0.0,9.223721674966958e-14,inf,inf,9.223721674966958e-14,inf,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,inf,inf,9.223721674966958e-14,inf,9.223721674966958e-14,inf,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,inf,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,inf,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,inf,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,inf,9.223721674966958e-14,inf,9.223721674966958e-14,inf,9.223721674966958e-14,inf,inf,inf,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,inf,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,inf,inf,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,inf,inf,inf,9.223721674966958e-14,inf,9.223721674966958e-14,inf,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,inf,inf,inf,inf,inf,inf,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,inf,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,inf,9.223721674966958e-14,inf,inf,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,inf,inf,9.223721674966958e-14,inf,inf,9.223721674966958e-14,inf,inf,inf,inf,inf,9.223721674966958e-14,9.223721674966958e-14,inf,inf,inf,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,inf,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,inf,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,inf,inf,inf,9.223721674966958e-14,inf,inf,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,inf,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,inf,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,inf,inf,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14
5,inf,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,0.0,inf,inf,9.223721674966958e-14,inf,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,inf,inf,9.223721674966958e-14,inf,9.223721674966958e-14,inf,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,inf,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,inf,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,inf,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,inf,9.223721674966958e-14,inf,9.223721674966958e-14,inf,9.223721674966958e-14,inf,inf,inf,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,inf,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,inf,inf,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,inf,inf,inf,9.223721674966958e-14,inf,9.223721674966958e-14,inf,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,inf,inf,inf,inf,inf,inf,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,inf,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,inf,9.223721674966958e-14,inf,inf,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,inf,inf,9.223721674966958e-14,inf,inf,9.223721674966958e-14,inf,inf,inf,inf,inf,9.223721674966958e-14,9.223721674966958e-14,inf,inf,inf,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,inf,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,inf,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,inf,inf,inf,9.223721674966958e-14,inf,inf,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,inf,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,inf,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,inf,inf,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14
6,inf,inf,inf,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
7,inf,inf,inf,inf,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
8,inf,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,inf,inf,0.0,inf,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,inf,inf,9.223721674966958e-14,inf,9.223721674966958e-14,inf,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,inf,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,inf,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,inf,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,inf,9.223721674966958e-14,inf,9.223721674966958e-14,inf,9.223721674966958e-14,inf,inf,inf,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,inf,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,inf,inf,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,inf,inf,inf,9.223721674966958e-14,inf,9.223721674966958e-14,inf,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,inf,inf,inf,inf,inf,inf,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,inf,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,inf,9.223721674966958e-14,inf,inf,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,inf,inf,9.223721674966958e-14,inf,inf,9.223721674966958e-14,inf,inf,inf,inf,inf,9.223721674966958e-14,9.223721674966958e-14,inf,inf,inf,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,inf,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,inf,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,inf,inf,inf,9.223721674966958e-14,inf,inf,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,inf,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,inf,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14,inf,inf,9.223721674966958e-14,9.223721674966958e-14,9.223721674966958e-14
9,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
